profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,-2.7169596927470874,-0.004349610176446451,-0.4859248456926199,-0.4815752355161734,0.7859873190232224,0.485657616812833,0.0,-0.4815752355161734,0.7859873190232224,0.485657616812833,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,-1.093980738652733,-0.059089043906442346,-1.4434351120488444,-1.384346068142402,1.5294228273456552,1.384346068142402,0.0,-1.384346068142402,1.5294228273456552,1.384346068142402,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,-0.42733401141770105,-0.12860073861304883,-0.5536129797262711,-0.4250122411132223,0.4616604296456549,0.4250122411132223,0.0,-0.4250122411132223,0.4616604296456549,0.4250122411132223,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,0.07451108442672974,-0.17792367665162087,-0.6649179255376946,-0.4869942488860737,0.5087566600980229,0.4869942488860737,0.0,-0.4869942488860737,0.5087566600980229,0.4869942488860737,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,0.5135422112255108,-0.21821912187115308,-0.7400856911042828,-0.5218665692331297,0.5474759561207254,0.5218665692331297,0.0,-0.5218665692331297,0.5474759561207254,0.5218665692331297,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,0.9417277882098722,-0.24382437423061137,-0.7120724576803511,-0.4682480834497397,0.49972720617011757,0.4682480834497397,0.0,-0.4682480834497397,0.49972720617011757,0.4682480834497397,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,1.3897198676984874,-0.2512925728354535,-0.5592365105829411,-0.30794393774748763,0.3516656625759512,0.3088866301278091,0.0,-0.30794393774748763,0.3516656625759512,0.3088866301278091,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,1.922830847759616,-0.22519491177677475,-0.38727397198715324,-0.1620790602103785,0.2186214978002524,0.17887769297496692,0.0,-0.1620790602103785,0.2186214978002524,0.17887769297496692,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,2.622633959246558,-0.16413623307345104,-0.5580270469500018,-0.3938908138765507,0.7690289011219001,0.5100080731445884,0.0,-0.3938908138765507,0.7690289011219001,0.5100080731445884,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,kan,4.556139881777344,-0.019614279852277372,-0.3277852426004209,-0.30817096274814354,0.5768391655635176,0.33172315881646086,0.0,-0.30817096274814354,0.5768391655635176,0.33172315881646086,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,-2.7169596927470874,-0.004349610176446451,-0.25679245790147076,-0.25244284772502434,0.8125839115565076,0.4199911129129514,0.0,-0.25244284772502434,0.8125839115565076,0.4199911129129514,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,-1.093980738652733,-0.059089043906442346,-1.4464012667425974,-1.387312222836155,5.468251439694939,3.180781297386087,0.0,-1.387312222836155,5.468251439694939,3.180781297386087,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,-0.42733401141770105,-0.12860073861304883,-2.375520301397301,-2.246919562784252,8.267240467798368,4.933831119494566,0.0,-2.246919562784252,8.267240467798368,4.933831119494566,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,0.07451108442672974,-0.17792367665162087,-2.9930144328042703,-2.815090756152649,9.080999587490208,5.607222932762117,0.0,-2.815090756152649,9.080999587490208,5.607222932762117,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,0.5135422112255108,-0.21821912187115308,-3.290011186211304,-3.071792064340151,10.138374400947306,6.147645955682221,0.0,-3.071792064340151,10.138374400947306,6.147645955682221,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,0.9417277882098722,-0.24382437423061137,-3.73743026323729,-3.493605889006679,8.758881313637358,6.025302647285811,0.0,-3.493605889006679,8.758881313637358,6.025302647285811,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,1.3897198676984874,-0.2512925728354535,-3.3179199498023193,-3.0666273769668657,9.17509686970885,5.811992780823098,0.0,-3.0666273769668657,9.17509686970885,5.811992780823098,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,1.922830847759616,-0.22519491177677475,-2.8010071576296536,-2.575812245852879,7.828781051811814,4.993462244449743,0.0,-2.575812245852879,7.828781051811814,4.993462244449743,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,2.622633959246558,-0.16413623307345104,-2.319798601437492,-2.1556623683640406,6.431315116218445,3.704963776260961,0.0,-2.1556623683640406,6.431315116218445,3.704963776260961,0.0
full,baseline__weak__n500__nsim50,baseline__weak__nsim50__n500__y10__seed20269420__full,baseline,weak,500,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20269420,rf_core_v1,kan_core_v1,rf,4.556139881777344,-0.019614279852277372,-0.12487899195241237,-0.10526471210013501,0.9831192962363882,0.4658238370925645,0.0,-0.10526471210013501,0.9831192962363882,0.4658238370925645,0.0
