profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec,pi_calls,pi_fallbacks,pi_empty_count,pi_constant_count,pi_imbalanced_count,p_calls,p_fallbacks,p_empty_count,p_constant_count,p_imbalanced_count,mu_calls,mu_fallbacks,mu_empty_count,mu_constant_count,mu_imbalanced_count,mu_w1_calls,mu_w1_fallbacks,mu_w1_empty_count,mu_w1_constant_count,mu_w1_imbalanced_count,mu_w0_calls,mu_w0_fallbacks,mu_w0_empty_count,mu_w0_constant_count,mu_w0_imbalanced_count,pi_fallback_rate,p_fallback_rate,mu_fallback_rate,mu_w1_fallback_rate,mu_w0_fallback_rate,pi_clip_rate,p_clip_rate
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20261420,0.1513671875,0.1515,0.1515,0.13881958694859556,0.13881958694859556,0,0,0,4.036223325998435,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,1,20261421,0.18032918506623852,0.1495,0.1495,0.13736706670379534,0.13736706670379534,0,0,0,3.8346075139997993,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,3,0,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,2,20261422,0.2088163827141598,0.151,0.151,0.20110577013964234,0.20110577013964234,0,0,0,3.998932836999302,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,1,2,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,3,20261423,0.20776001191247545,0.1455,0.1455,0.18310841043997614,0.18310841043997614,0,0,0,4.147871643999679,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,2,0,0,2,24,3,0,3,0,0.0,0.0,0.0,0.08333333333333333,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,4,20261424,0.217916586337639,0.161,0.161,0.18969026942805534,0.18969026942805534,0,0,0,4.124668592001399,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,1,2,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,5,20261425,0.17002506265664163,0.146,0.146,0.150344371453549,0.150344371453549,0,0,0,4.144064421001531,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,1,0,0,1,24,4,0,3,1,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,6,20261426,0.17225854045737954,0.1525,0.1525,0.14387409437306065,0.14387409437306065,0,0,0,4.035475414002576,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,1,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,7,20261427,0.17065309993409522,0.151,0.151,0.15115753136926713,0.15115753136926713,0,0,0,3.877770118000626,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,1,2,24,3,0,1,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,8,20261428,0.18840579710144928,0.17,0.17,0.17163963174607694,0.17163963174607694,0,0,0,3.95227215399791,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,0,3,24,3,0,1,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,kan,kan_core_v1,9,20261429,0.1731287143609418,0.1555,0.1555,0.15610235357467164,0.15610235357467164,0,0,0,4.245323725997878,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,1,2,24,3,0,1,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,0,20261420,0.1513671875,0.1515,0.1515,0.038448392694152816,0.038448392694152816,0,0,0,8.884419345002243,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,3,0,3,0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,1,20261421,0.18032918506623852,0.1495,0.1495,0.04662434465105161,0.04662434465105161,0,0,0,8.567856081997888,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,3,0,3,0,24,3,0,3,0,0.0,0.0,0.0,0.125,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,2,20261422,0.2088163827141598,0.151,0.151,0.026314840196763365,0.026314840196763365,0,0,0,8.670036298000923,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,1,0,1,0,24,3,0,3,0,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,3,20261423,0.20776001191247545,0.1455,0.1455,0.03336390937817997,0.03336390937817997,0,0,0,8.890315472999646,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,3,0,3,0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,4,20261424,0.217916586337639,0.161,0.161,0.006441561328898206,0.006441561328898206,0,1,0,8.631050652002159,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,1,0,1,0,24,3,0,3,0,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,5,20261425,0.17002506265664163,0.146,0.146,0.02895918008761467,0.02895918008761467,0,0,0,8.79452570599824,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,3,0,3,0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,6,20261426,0.17225854045737954,0.1525,0.1525,0.027363777477282334,0.027363777477282334,0,0,0,8.953661081999599,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,1,0,1,0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,7,20261427,0.17065309993409522,0.151,0.151,0.04664528207129071,0.04664528207129071,0,0,0,8.896477284997673,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,1,0,1,0,24,1,0,1,0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,8,20261428,0.18840579710144928,0.17,0.17,0.062395363052955816,0.062395363052955816,0,0,0,8.945329576999939,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,0,0,0,0,24,1,0,1,0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
pilot,smooth_low__weak__n2000__nsim10,smooth_low__weak__nsim10__n2000__y8__seed20261420__pilot,smooth_low,weak,2000,10,8,3,25,30000,1729,20261420,rf_core_v1,kan_core_v1,rf,rf_core_v1,9,20261429,0.1731287143609418,0.1555,0.1555,0.010953060056214551,0.010953060056214551,0,1,0,8.879605348000041,3,0,0,0,0,3,0,0,0,0,24,0,0,0,0,24,1,0,1,0,24,1,0,1,0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0005,0.0
